,Name,Location,Price,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(km/l),Engine(CC),Power(bhp),Seats,New_Price(Lakh),Brand
6490,BMW 7 Series 730Ld,Mumbai,,2013,60000,Diesel,Automatic,First,16.46,2993,258.0,5.0,,BMW
6492,Ford Figo Diesel ZXI,Chennai,,2014,100000,Diesel,Manual,First,20.0,1399,68.05,5.0,,Ford
6493,Skoda Laura Ambiente 2.0 TDI CR AT,Pune,,2012,75000,Diesel,Automatic,First,20.0,1968,138.1,5.0,,Skoda
6494,Hyundai i20 1.4 CRDi Magna,Mumbai,,2011,68000,Diesel,Manual,First,21.9,1396,90.0,5.0,,Hyundai
6495,Toyota Innova 2.5 G (Diesel) 7 Seater,Kochi,,2016,43518,Diesel,Manual,First,12.99,2494,100.0,7.0,,Toyota
6496,Maruti A-Star AT Vxi Aktiv,Pune,,2012,39100,Petrol,Automatic,First,16.98,998,66.1,5.0,,Maruti
6497,Hyundai Verna 1.6 VTVT,Delhi,,2011,58000,Petrol,Manual,First,17.01,1591,121.3,5.0,,Hyundai
6498,Honda City 1.5 E MT,Mumbai,,2010,52000,Petrol,Manual,First,17.0,1497,118.0,5.0,,Honda
6499,BMW 3 Series 320d,Jaipur,,2014,80000,Diesel,Automatic,First,13.2,1995,170.0,5.0,,BMW
6500,Maruti Zen Estilo VXI BSIII,Jaipur,,2006,96000,Petrol,Manual,Second,18.2,998,67.1,5.0,,Maruti
6501,Skoda Superb Elegance 1.8 TSI AT,Delhi,,2010,63000,Petrol,Automatic,First,13.7,1798,157.75,5.0,,Skoda
6502,Audi Q3 2012-2015 35 TDI Quattro Premium,Hyderabad,,2014,50000,Diesel,Automatic,First,15.73,1968,174.33,5.0,,Audi
6503,Hyundai EON D Lite Plus,Hyderabad,,2014,15322,Petrol,Manual,First,21.1,814,55.2,5.0,,Hyundai
6504,Honda Brio E MT,Jaipur,,2012,47000,Petrol,Manual,First,19.4,1198,86.8,5.0,,Honda
6505,Volkswagen Vento Diesel Highline,Chennai,,2011,76041,Diesel,Manual,First,20.54,1598,103.6,5.0,,Volkswagen
6506,Hyundai Accent GLE,Kolkata,,2009,46000,Petrol,Manual,First,13.2,1495,94.0,5.0,,Hyundai
6507,Mahindra Bolero SLX,Jaipur,16647.95,2013,160000,Diesel,Manual,Second,15.96,2523,62.1,7.0,10.86,Mahindra
6508,Maruti Celerio ZDi,Bangalore,,2015,17000,Diesel,Manual,Second,27.62,793,47.0,5.0,,Maruti
6509,Hyundai Grand i10 CRDi Magna,Hyderabad,,2014,56000,Diesel,Manual,First,24.0,1120,70.0,5.0,,Hyundai
6510,Hyundai Getz GVS,Mumbai,,2005,35000,Petrol,Manual,First,15.3,1341,61.0,5.0,,Hyundai
6511,Toyota Innova 2.5 G (Diesel) 7 Seater,Coimbatore,,2015,54278,Diesel,Manual,First,12.99,2494,100.6,7.0,,Toyota
6512,Hyundai Xcent 1.2 CRDi SX,Kolkata,13566.7,2015,39000,Diesel,Manual,First,25.4,1186,73.97,5.0,8.85,Hyundai
6513,Audi A6 2011-2015 2.0 TDI Premium Plus,Bangalore,,2013,40000,Diesel,Automatic,First,17.68,1968,174.33,5.0,,Audi
6514,Ford EcoSport 1.5 Ti VCT AT Titanium,Kolkata,,2013,41000,Petrol,Automatic,First,15.63,1499,110.4,5.0,,Ford
6515,BMW 5 Series 530i Sport Line,Kolkata,90628.6,2011,30342,Petrol,Automatic,First,15.56,1998,252.0,5.0,59.12,BMW
6516,Honda City ZX GXi,Mumbai,,2008,88000,Petrol,Manual,Second,17.7,1497,78.0,5.0,,Honda
6517,Maruti Wagon R VXI 1.2,Chennai,8875.84,2018,9000,Petrol,Manual,First,21.5,1197,81.8,5.0,5.79,Maruti
6518,Maruti Swift Dzire VDi,Delhi,,2010,70000,Diesel,Manual,First,19.3,1248,73.9,5.0,,Maruti
6519,Volkswagen Polo Petrol Highline 1.2L,Kolkata,,2011,46279,Petrol,Manual,First,16.47,1198,73.9,5.0,,Volkswagen
6520,Maruti Ritz LDi,Pune,,2016,105000,Diesel,Manual,Second,23.2,1248,73.94,5.0,,Maruti
6521,Chevrolet Optra Magnum 2.0 LT,Chennai,,2011,130000,Diesel,Manual,First,16.52,1991,123.7,5.0,,Chevrolet
6522,Renault KWID RXL,Jaipur,6070.52,2017,30000,Petrol,Manual,First,25.17,799,53.3,5.0,3.96,Renault
6523,Volkswagen Jetta 2013-2015 2.0L TDI Highline,Kolkata,,2013,54000,Diesel,Manual,First,19.33,1968,138.03,5.0,,Volkswagen
6524,Ford Figo Diesel Titanium,Jaipur,,2010,65000,Diesel,Manual,First,20.0,1399,68.0,5.0,,Ford
6525,Maruti Swift Dzire VXi,Hyderabad,,2010,70000,Petrol,Manual,First,17.5,1298,85.8,5.0,,Maruti
6526,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Pune,,2015,46000,Diesel,Automatic,First,13.0,2143,204.0,5.0,,Mercedes-Benz
6527,Chevrolet Spark 1.0 LS,Pune,,2007,113000,Petrol,Manual,First,18.0,995,62.0,5.0,,Chevrolet
6528,Hyundai Grand i10 Sportz,Jaipur,,2016,67310,Petrol,Manual,First,18.9,1197,82.0,5.0,,Hyundai
6529,Honda Jazz VX CVT,Pune,16172.73,2019,1015,Petrol,Automatic,First,19.0,1199,88.7,5.0,10.55,Honda
6530,Honda City 1.5 S MT,Jaipur,,2011,83035,Petrol,Manual,Second,17.0,1497,118.0,5.0,,Honda
6531,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,,2015,36983,Diesel,Manual,First,12.99,2494,100.0,7.0,,Toyota
6532,Chevrolet Cruze LTZ,Pune,,2010,76000,Diesel,Manual,Third,18.3,1991,147.9,5.0,,Chevrolet
6533,Skoda Rapid 1.6 MPI AT Style Plus,Coimbatore,,2019,14148,Petrol,Automatic,First,14.3,1598,103.52,5.0,,Skoda
6534,Maruti Ritz VDi,Kolkata,,2011,71428,Diesel,Manual,First,21.1,1248,73.9,5.0,,Maruti
6535,Maruti Ritz ZXi,Mumbai,,2015,10500,Petrol,Manual,Second,18.5,1197,85.8,5.0,,Maruti
6536,Honda City 1.5 S AT,Kochi,,2010,58997,Petrol,Automatic,First,16.8,1497,118.0,5.0,,Honda
6537,Maruti Celerio VXI,Delhi,,2015,39842,Petrol,Manual,First,23.1,998,67.04,5.0,,Maruti
6538,Maruti Alto K10 LXI CNG,Kochi,,2015,47490,CNG,Manual,First,32.26,998,58.2,4.0,,Maruti
6539,Tata Indica Vista Aqua 1.2 Safire,Jaipur,,2009,45000,Petrol,Manual,First,15.8,1172,65.0,5.0,,Tata
6540,Honda City i VTEC V,Hyderabad,,2011,80000,Petrol,Manual,First,17.4,1497,117.3,5.0,,Honda
6542,Skoda Rapid Ultima 1.6 TDI Ambition Plus,Coimbatore,,2015,55409,Diesel,Manual,First,20.5,1598,103.5,5.0,,Skoda
6543,Maruti SX4 ZXI AT,Mumbai,,2009,77000,Petrol,Automatic,First,12.6,1586,103.3,5.0,,Maruti
6545,Maruti Alto 800 LXI,Coimbatore,,2016,59491,Petrol,Manual,First,22.74,796,47.3,5.0,,Maruti
6546,Mahindra Scorpio SLX 2.6 Turbo 8 Str,Hyderabad,,2007,51000,Diesel,Manual,First,10.5,2179,120.0,7.0,,Mahindra
6547,Maruti Baleno Zeta 1.2,Coimbatore,,2017,18725,Petrol,Manual,First,21.4,1197,83.1,5.0,,Maruti
6548,BMW X3 2.5si,Bangalore,,2009,92000,Petrol,Automatic,First,11.5,2497,218.0,5.0,,BMW
6549,Maruti Ritz VDi,Coimbatore,,2013,61450,Diesel,Manual,First,21.1,1248,73.9,5.0,,Maruti
6550,Hyundai EON 1.0 Kappa Magna Plus,Coimbatore,,2016,18592,Petrol,Manual,First,20.3,998,68.05,5.0,,Hyundai
6551,Chevrolet Enjoy 1.3 TCDi LTZ 7,Bangalore,,2013,65137,Diesel,Manual,Second,18.2,1248,73.74,7.0,,Chevrolet
6552,Volkswagen Polo Diesel Comfortline 1.2L,Pune,,2011,83000,Diesel,Manual,Second,22.07,1199,73.9,5.0,,Volkswagen
6553,Hyundai Verna 1.6 CRDi EX AT,Delhi,,2013,37000,Diesel,Automatic,First,22.32,1582,126.3,5.0,,Hyundai
6554,Honda BRV i-VTEC V CVT,Coimbatore,24113.46,2017,14052,Petrol,Automatic,First,16.0,1497,117.3,7.0,15.73,Honda
6555,Hyundai i10 Magna 1.2,Coimbatore,,2011,45086,Petrol,Manual,First,20.36,1197,78.9,5.0,,Hyundai
6556,Maruti Wagon R VXI BS IV,Bangalore,,2016,25400,Petrol,Manual,Second,20.51,998,67.04,5.0,,Maruti
6557,Toyota Innova 2.5 G4 Diesel 8-seater,Hyderabad,,2008,194500,Diesel,Manual,First,12.8,2494,102.0,8.0,,Toyota
6558,Toyota Innova 2.5 V Diesel 8-seater,Pune,,2014,89000,Diesel,Manual,First,12.8,2494,102.0,8.0,,Toyota
6559,Hyundai Verna 1.4 CX,Kolkata,,2012,50000,Diesel,Manual,First,23.5,1396,88.7,5.0,,Hyundai
6560,Hyundai i20 Sportz AT 1.4,Pune,,2012,76551,Petrol,Automatic,First,15.0,1396,98.6,5.0,,Hyundai
6561,Volkswagen Polo 1.2 MPI Highline,Mumbai,,2017,9700,Petrol,Manual,First,16.2,1199,74.0,5.0,,Volkswagen
6562,Hyundai Verna 1.6 EX VTVT,Mumbai,,2013,58000,Petrol,Manual,First,17.01,1591,121.3,5.0,,Hyundai
6563,Hyundai i20 Magna Optional 1.2,Kolkata,,2013,46000,Petrol,Manual,Second,18.5,1197,82.9,5.0,,Hyundai
6564,Hyundai Elantra CRDi SX,Bangalore,,2014,72017,Diesel,Manual,First,22.7,1582,126.24,5.0,,Hyundai
6565,Ford EcoSport 1.5 TDCi Titanium,Kolkata,,2015,54407,Diesel,Manual,First,22.77,1498,98.59,5.0,,Ford
6566,Toyota Innova 2.5 VX (Diesel) 8 Seater,Hyderabad,,2012,147000,Diesel,Manual,First,12.99,2494,100.0,8.0,,Toyota
6567,Audi Q3 35 TDI Quattro Premium Plus,Jaipur,,2015,61000,Diesel,Automatic,First,15.73,1968,174.33,5.0,,Audi
6568,Skoda Rapid 1.6 MPI AT Style,Mumbai,,2016,18856,Petrol,Automatic,First,14.3,1598,103.52,5.0,,Skoda
6569,BMW X6 xDrive30d,Hyderabad,,2011,76000,Diesel,Automatic,First,11.2,2993,241.0,4.0,,BMW
6570,Mahindra KUV 100 D75 K8 5Str,Delhi,13658.67,2017,17700,Diesel,Manual,First,25.32,1198,77.0,5.0,8.91,Mahindra
6571,Nissan Micra Diesel XV,Kochi,,2014,82267,Diesel,Manual,First,23.08,1461,63.1,5.0,,Nissan
6572,Honda City i VTEC CVT VX,Kochi,,2018,27041,Petrol,Automatic,First,18.0,1497,117.3,5.0,,Honda
6573,Maruti Alto K10 VXI,Bangalore,7204.91,2014,63000,Petrol,Manual,Second,24.07,998,67.1,5.0,4.7,Maruti
6574,Maruti Wagon R VXI Minor,Hyderabad,,2008,61000,Petrol,Manual,First,18.9,1061,67.0,5.0,,Maruti
6575,Mahindra TUV 300 2015-2019 T8,Kochi,,2018,28466,Diesel,Manual,First,18.49,1493,100.0,7.0,,Mahindra
6577,Hyundai EON Era Plus,Delhi,,2013,35373,Petrol,Manual,First,21.1,814,55.2,5.0,,Hyundai
6578,Tata New Safari DICOR 2.2 EX 4x2,Jaipur,,2014,51000,Diesel,Manual,First,11.57,2179,138.1,7.0,,Tata
6579,Audi A6 2011-2015 2.0 TDI,Mumbai,,2013,49000,Diesel,Automatic,First,17.68,1968,174.33,5.0,,Audi
6580,Nissan Sunny Diesel XV,Kolkata,,2015,41000,Diesel,Manual,First,22.71,1461,84.8,5.0,,Nissan
6581,Toyota Innova 2.5 G4 Diesel 7-seater,Bangalore,,2011,82831,Diesel,Manual,Second,12.8,2494,102.0,7.0,,Toyota
6582,Honda City 1.5 E MT,Mumbai,,2010,52000,Petrol,Manual,First,17.0,1497,118.0,5.0,,Honda
6583,Maruti Swift VDI BSIV,Hyderabad,,2015,39736,Diesel,Manual,First,25.2,1248,74.0,5.0,,Maruti
6584,Renault Duster 110PS Diesel RxL,Mumbai,,2014,26500,Diesel,Manual,First,19.01,1461,108.45,5.0,,Renault
6585,Maruti Dzire VXI,Mumbai,11757.8,2010,40000,Petrol,Manual,First,22.0,1197,81.8,5.0,7.67,Maruti
6586,Jeep Compass 2.0 Limited Option 4X4,Coimbatore,42248.38,2019,5752,Diesel,Manual,First,16.3,1956,170.0,5.0,27.56,Jeep
6587,Nissan Terrano XV D Pre,Chennai,26060.32,2015,54000,Diesel,Manual,Second,19.64,1461,108.5,5.0,17.0,Nissan
6588,Maruti Wagon R LXI,Kolkata,7281.56,2014,54841,Petrol,Manual,First,22.5,998,67.04,5.0,4.75,Maruti
6589,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,,2014,34000,Diesel,Manual,First,22.7,1498,89.84,5.0,,Ford
6590,Honda Brio E MT,Ahmedabad,,2012,16000,Petrol,Manual,First,19.4,1198,86.8,5.0,,Honda
6592,Skoda Superb L&K 2.0 TDI AT,Mumbai,62437.46,2017,24000,Diesel,Automatic,First,18.19,1968,174.5,5.0,40.73,Skoda
6593,Mahindra Xylo E8,Bangalore,,2013,60000,Diesel,Manual,First,14.0,2498,112.0,8.0,,Mahindra
6594,Hyundai EON 1.0 Era Plus,Kochi,,2015,58469,Petrol,Manual,First,20.3,998,68.05,5.0,,Hyundai
6595,Volkswagen Polo Diesel Highline 1.2L,Pune,,2011,110000,Diesel,Manual,Second,22.07,1199,73.9,5.0,,Volkswagen
6596,Hyundai Elantra 2.0 SX Option AT,Kochi,33372.54,2018,21127,Petrol,Automatic,First,14.62,1999,149.92,5.0,21.77,Hyundai
6597,Toyota Innova 2.0 V,Pune,,2013,56000,Petrol,Manual,First,12.4,1998,132.0,8.0,,Toyota
6598,Mahindra Xylo H9,Mumbai,,2014,101000,Diesel,Manual,First,14.02,2179,118.3,8.0,,Mahindra
6599,Hyundai i20 1.2 Magna Executive,Hyderabad,,2018,13664,Petrol,Manual,First,18.6,1197,81.83,5.0,,Hyundai
6600,Renault Duster Adventure Edition,Mumbai,,2014,65371,Diesel,Manual,First,19.01,1461,108.45,5.0,,Renault
6601,Hyundai Verna VTVT 1.6 SX,Delhi,17583.05,2014,70428,Petrol,Manual,First,17.0,1591,121.3,5.0,11.47,Hyundai
6602,Hyundai Verna 1.6 CRDI,Bangalore,,2012,69010,Diesel,Manual,First,22.32,1582,126.3,5.0,,Hyundai
6603,Maruti Alto 800 2016-2019 LXI,Kolkata,,2017,68000,Petrol,Manual,First,24.7,796,47.3,5.0,,Maruti
6604,Nissan Sunny 2011-2014 Diesel XL,Kolkata,,2012,45000,Diesel,Manual,First,21.64,1461,84.8,5.0,,Nissan
6605,Maruti Swift Dzire Vdi BSIV,Ahmedabad,,2017,55945,Diesel,Manual,First,19.3,1248,73.9,5.0,,Maruti
6606,Chevrolet Sail Hatchback LS ABS,Hyderabad,,2013,70000,Diesel,Manual,First,22.1,1248,76.9,5.0,,Chevrolet
6607,Maruti Wagon R LXI,Mumbai,,2014,12000,Petrol,Manual,First,18.9,998,67.1,5.0,,Maruti
6608,Toyota Corolla Altis VL AT,Coimbatore,,2019,10660,Petrol,Automatic,First,14.28,1798,138.03,5.0,,Toyota
6609,Toyota Etios G,Delhi,,2012,52052,Petrol,Manual,First,16.78,1496,88.73,5.0,,Toyota
6610,Mercedes-Benz New C-Class 220 CDI AT,Chennai,,2012,62940,Diesel,Automatic,Second,14.84,2143,170.0,5.0,,Mercedes-Benz
6611,Hyundai Santro Xing GL Plus,Kolkata,,2012,102000,Petrol,Manual,First,17.92,1086,62.1,5.0,,Hyundai
6612,Volkswagen Vento Diesel Highline,Chennai,,2012,60000,Diesel,Manual,First,20.54,1598,103.6,5.0,,Volkswagen
6613,Nissan Sunny 2011-2014 XL AT Special Edition,Pune,,2013,66000,Petrol,Automatic,First,17.97,1498,99.6,5.0,,Nissan
6614,Honda Brio 1.2 VX MT,Hyderabad,10853.36,2012,41000,Petrol,Manual,First,18.5,1198,86.8,5.0,7.08,Honda
6615,Honda CR-V 2.4 4WD AT,Chennai,,2005,135000,Petrol,Automatic,Third,10.1,2354,152.0,5.0,,Honda
6616,Honda City 1.5 S AT,Pune,,2012,72000,Petrol,Automatic,First,16.8,1497,116.4,5.0,,Honda
6617,Mercedes-Benz New C-Class C 220 CDI Celebration Edition,Delhi,,2014,55000,Diesel,Automatic,First,11.78,2143,167.62,5.0,,Mercedes-Benz
6618,Ford Ecosport 1.0 Ecoboost Titanium,Coimbatore,,2016,37354,Petrol,Manual,First,18.88,999,123.37,5.0,,Ford
6619,Mercedes-Benz GLE 250d,Delhi,119448.24,2016,21000,Diesel,Automatic,First,17.9,2143,201.15,5.0,77.92,Mercedes-Benz
6620,BMW 5 Series 2013-2017 520d Luxury Line,Bangalore,,2015,66508,Diesel,Automatic,First,18.12,1995,190.0,5.0,,BMW
6621,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Hyderabad,,2013,88000,Diesel,Automatic,First,11.3,2987,254.8,7.0,,Mercedes-Benz
6622,Toyota Fortuner 4x4 MT TRD Sportivo,Bangalore,,2012,52000,Diesel,Manual,First,12.55,2982,169.0,7.0,,Toyota
6623,Mercedes-Benz CLA 200 D Sport Edition,Coimbatore,,2017,41372,Diesel,Automatic,First,17.9,2143,136.0,5.0,,Mercedes-Benz
6624,Skoda Rapid 1.5 TDI AT Ambition,Jaipur,22779.79,2017,50000,Diesel,Automatic,Second,21.72,1498,108.4,5.0,14.86,Skoda
6626,Honda Amaze S i-Dtech,Kolkata,,2013,51637,Diesel,Manual,First,25.8,1498,98.6,5.0,,Honda
6627,Toyota Corolla Altis G,Mumbai,,2009,48233,Petrol,Manual,First,14.53,1798,138.1,5.0,,Toyota
6628,Hyundai Grand i10 Asta,Chennai,,2016,58000,Petrol,Manual,Second,18.9,1197,82.0,5.0,,Hyundai
6629,Honda Jazz 1.2 V CVT i VTEC,Chennai,,2015,44550,Petrol,Automatic,First,19.0,1199,88.7,5.0,,Honda
6630,Hyundai Verna 1.6 SX,Ahmedabad,,2013,60001,Diesel,Manual,First,22.32,1582,126.32,5.0,,Hyundai
6631,Toyota Fortuner 4x2 AT,Delhi,,2014,150000,Diesel,Automatic,First,12.55,2982,168.5,7.0,,Toyota
6632,Mercedes-Benz E-Class 2009-2013 E350 CDI Avantgarde,Delhi,,2015,33000,Diesel,Automatic,First,11.5,2987,210.0,5.0,,Mercedes-Benz
6634,Volkswagen Polo 1.5 TDI Highline,Jaipur,,2015,62766,Diesel,Manual,First,20.14,1498,88.8,5.0,,Volkswagen
6635,Maruti Wagon R LXI BS IV,Delhi,,2010,73575,Petrol,Manual,First,18.9,998,67.1,5.0,,Maruti
6636,Honda Amaze SX i-DTEC,Pune,,2015,63000,Diesel,Manual,First,25.8,1498,98.6,5.0,,Honda
6637,Toyota Innova Crysta 2.8 ZX AT,Jaipur,40071.57,2017,27270,Diesel,Automatic,First,11.36,2755,171.5,7.0,26.14,Toyota
6638,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Bangalore,,2016,41737,Diesel,Automatic,First,19.27,2143,170.0,5.0,,Mercedes-Benz
6639,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,,2018,28358,Diesel,Automatic,First,19.27,2143,167.62,5.0,,Mercedes-Benz
6640,Maruti Ritz VDi ABS,Pune,,2012,75500,Diesel,Manual,Second,21.1,1248,73.9,5.0,,Maruti
6641,Honda Jazz 1.2 VX i VTEC,Mumbai,,2016,9900,Petrol,Manual,First,18.7,1199,88.7,5.0,,Honda
6642,Honda Brio S MT,Mumbai,,2014,17000,Petrol,Manual,First,19.4,1198,86.8,5.0,,Honda
6644,Hyundai Creta 1.4 CRDi S Plus,Bangalore,,2015,68178,Diesel,Manual,First,21.38,1396,88.7,5.0,,Hyundai
6645,Hyundai Getz GLE,Hyderabad,,2009,52008,Petrol,Manual,First,15.3,1341,83.0,5.0,,Hyundai
6646,Chevrolet Beat Diesel LS,Kolkata,,2013,76000,Diesel,Manual,First,25.44,936,56.3,5.0,,Chevrolet
6647,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,,2015,48222,Diesel,Automatic,First,17.68,1968,174.33,5.0,,Audi
6648,Hyundai Xcent 1.2 Kappa SX Option,Delhi,,2016,100000,Petrol,Manual,First,19.1,1197,82.0,5.0,,Hyundai
6649,Maruti Swift Dzire VDi,Delhi,,2010,68000,Diesel,Manual,First,19.3,1248,73.9,5.0,,Maruti
6650,Mitsubishi Pajero Sport 4X2 AT,Coimbatore,49683.23,2015,76115,Diesel,Automatic,First,13.5,2477,175.56,7.0,32.41,Mitsubishi
6652,Toyota Fortuner 4x2 AT,Hyderabad,,2013,142000,Diesel,Automatic,First,12.55,2982,168.5,7.0,,Toyota
6653,Volvo S60 D5 Kinetic,Hyderabad,,2011,70000,Diesel,Automatic,First,13.2,2400,215.0,5.0,,Volvo
6654,Hyundai Creta 1.6 CRDi SX,Coimbatore,,2016,34224,Diesel,Manual,First,19.67,1582,126.2,5.0,,Hyundai
6655,Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,Ahmedabad,,2012,50000,Diesel,Automatic,Second,14.21,2143,203.0,5.0,,Mercedes-Benz
6656,Honda Mobilio V i DTEC,Mumbai,,2015,30000,Diesel,Manual,First,24.2,1498,98.6,7.0,,Honda
6657,Renault Captur 1.5 Diesel RXL,Bangalore,,2018,22000,Diesel,Manual,First,20.37,1461,108.45,5.0,,Renault
6658,Hyundai EON Sportz,Kolkata,,2017,4000,Petrol,Manual,First,21.1,814,55.2,5.0,,Hyundai
6659,Volvo XC90 2007-2015 D5 AWD,Delhi,,2014,22230,Diesel,Manual,First,11.1,2400,200.0,7.0,,Volvo
6660,Maruti A-Star AT VXI,Bangalore,,2011,46000,Petrol,Automatic,First,16.98,998,66.1,5.0,,Maruti
6661,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Pune,,2013,88700,Diesel,Automatic,First,14.21,2143,203.0,5.0,,Mercedes-Benz
6662,Hyundai Grand i10 Sportz,Hyderabad,,2015,56000,Petrol,Manual,First,18.9,1197,82.0,5.0,,Hyundai
6663,Audi A3 35 TDI Attraction,Ahmedabad,,2014,84004,Diesel,Automatic,First,20.38,1968,143.0,5.0,,Audi
6664,BMW 5 Series 2013-2017 530d M Sport,Bangalore,,2015,16000,Diesel,Automatic,First,14.69,2993,258.0,5.0,,BMW
6665,Mahindra XUV500 W6 2WD,Jaipur,,2015,85009,Diesel,Manual,Second,16.0,2179,140.0,7.0,,Mahindra
6666,Ford Ecosport 1.0 Ecoboost Titanium,Mumbai,,2014,86000,Petrol,Manual,First,18.88,999,123.37,5.0,,Ford
6667,Chevrolet Enjoy TCDi LS 7 Seater,Coimbatore,,2015,93442,Diesel,Manual,First,18.2,1248,73.8,7.0,,Chevrolet
6668,Mahindra Scorpio S10 8 Seater,Chennai,,2015,65000,Diesel,Manual,First,15.4,2179,120.0,8.0,,Mahindra
6669,Hyundai i20 2015-2017 1.2 Magna,Pune,,2013,67000,Petrol,Manual,First,18.5,1197,80.0,5.0,,Hyundai
6670,Renault Pulse RxZ,Coimbatore,,2014,31513,Diesel,Manual,First,23.08,1461,63.12,5.0,,Renault
6671,Maruti Swift Dzire ZDI,Coimbatore,,2017,75724,Diesel,Manual,First,26.59,1248,74.0,5.0,,Maruti
6672,Hyundai EON Magna Plus,Kolkata,,2013,69000,Petrol,Manual,First,21.1,814,55.2,5.0,,Hyundai
6673,Nissan Micra XL,Mumbai,,2010,65000,Petrol,Manual,First,18.06,1198,75.0,5.0,,Nissan
6674,Skoda Superb L&K 2.0 TDI AT,Mumbai,62437.46,2017,27000,Diesel,Automatic,First,18.19,1968,174.5,5.0,40.73,Skoda
6675,Maruti Swift VXI,Chennai,,2014,56049,Petrol,Manual,First,18.6,1197,85.8,5.0,,Maruti
6676,Skoda Rapid 1.6 TDI Ambition,Pune,,2012,96987,Diesel,Manual,First,20.5,1598,103.5,5.0,,Skoda
6678,Hyundai i10 Sportz 1.2,Bangalore,,2010,69000,Petrol,Manual,First,20.36,1197,78.9,5.0,,Hyundai
6679,Honda Jazz 1.5 S i DTEC,Bangalore,,2015,33500,Diesel,Manual,First,27.3,1498,98.6,5.0,,Honda
6680,Toyota Innova 2.5 VX (Diesel) 8 Seater,Chennai,,2012,93000,Diesel,Manual,First,12.99,2494,100.0,8.0,,Toyota
6681,Volvo XC60 D4 SUMMUM,Ahmedabad,,2013,64000,Diesel,Automatic,First,14.7,1984,181.0,5.0,,Volvo
6682,Maruti Ciaz ZDi Plus SHVS,Kochi,,2017,48045,Diesel,Manual,First,28.09,1248,88.5,5.0,,Maruti
6683,Mitsubishi Pajero 2.8 SFX,Hyderabad,,2009,94000,Diesel,Manual,First,10.5,2835,107.2,6.0,,Mitsubishi
6684,Maruti Alto LXi,Chennai,,2011,60000,Petrol,Manual,First,19.7,796,46.3,5.0,,Maruti
6686,BMW 3 Series 320d,Bangalore,,2011,56000,Diesel,Automatic,First,13.2,1995,170.0,5.0,,BMW
6687,Hyundai i20 1.4 CRDi Asta,Pune,,2012,98472,Diesel,Manual,First,23.0,1396,90.0,5.0,,Hyundai
6688,Hyundai Creta 1.6 CRDi SX,Hyderabad,,2016,37800,Diesel,Manual,First,19.67,1582,126.2,5.0,,Hyundai
6689,Maruti Omni 5 Seater BSIV,Coimbatore,,2016,63617,Petrol,Manual,First,14.0,796,35.0,5.0,,Maruti
6690,Hyundai Verna CRDi SX ABS,Ahmedabad,,2011,68000,Diesel,Manual,First,18.1,1493,110.0,5.0,,Hyundai
6691,Maruti Baleno Sigma 1.2,Kochi,,2017,11282,Petrol,Manual,First,21.4,1197,83.1,5.0,,Maruti
6692,Honda Amaze S i-Dtech,Chennai,,2013,75000,Diesel,Manual,First,25.8,1498,98.6,5.0,,Honda
6693,BMW X3 xDrive20d Advantage Edition,Coimbatore,,2014,78984,Diesel,Automatic,First,16.09,1995,184.0,5.0,,BMW
6694,Skoda Superb Style 1.8 TSI AT,Mumbai,51139.55,2016,71000,Petrol,Automatic,First,14.67,1798,177.46,5.0,33.36,Skoda
6695,Honda Brio 1.2 VX MT,Kochi,10163.52,2014,43814,Petrol,Manual,First,18.5,1198,86.8,5.0,6.63,Honda
6696,Hyundai i10 Magna,Kolkata,,2011,60000,Petrol,Manual,First,20.36,1197,78.9,5.0,,Hyundai
6698,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,,2015,65438,Diesel,Automatic,First,17.68,1968,174.33,5.0,,Audi
6699,Renault Duster 85PS Diesel RxL,Mumbai,,2014,28215,Diesel,Manual,First,19.87,1461,83.8,5.0,,Renault
6700,Honda WRV i-DTEC VX,Kochi,18472.17,2019,15053,Diesel,Manual,First,25.5,1498,98.6,5.0,12.05,Honda
6701,Honda Mobilio RS Option i DTEC,Bangalore,,2015,38000,Diesel,Manual,First,24.5,1498,98.6,7.0,,Honda
6702,Volkswagen Polo Petrol Highline 1.2L,Kochi,,2012,64213,Petrol,Manual,First,16.47,1198,73.9,5.0,,Volkswagen
6703,Mercedes-Benz E-Class E 220 d,Delhi,133321.53,2017,15000,Petrol,Automatic,First,12.6,1950,191.34,5.0,86.97,Mercedes-Benz
6704,Mercedes-Benz S Class 2005 2013 S 350 CDI,Hyderabad,,2011,82000,Diesel,Automatic,First,13.5,2987,282.0,5.0,,Mercedes-Benz
6705,Hyundai Accent GLX,Pune,,2009,60000,Petrol,Manual,Second,13.2,1495,94.0,5.0,,Hyundai
